,gene_name,cistron_name,monomer_name,max_mRNA_count,max_protein_count,prob_monomer_expressed,expression_status,log2_mRNA,log2_Protein,log2_mRNA_1,log2_Protein_1,mean_mRNA_count,mean_protein_count,log2_mean_mRNA_1,log2_mean_Protein_1,FrameID,Function,Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Regulated-By,GO terms (biological process),Transcription Units,gene ID,Pathways of gene,TU ID,GO biological process last,GO biological process first
2978,G7710,G7710_RNA,G7710-MONOMER[i],1,298,0.2807424593967517,subgen,0.0,8.219168520462162,1.0,8.224001674198105,0.0118354339306421,5.132200082951727,0.01697466754394759,2.616404770377799,G7710,Protein maturation translocation,gspK,b3332,3462924.0,3463907.0,type II secretion system protein GspK,,protein secretion // protein transport,gspCDEFGHIJKLMO // gspCDEFGHIJKLMO // gspCDEFGHIJKLMO,G7710,,gspCDEFGHIJKLMO // gspCDEFGHIJKLMO // gspCDEFGHIJKLMO,protein transport,protein secretion
2979,G7711,G7711_RNA,G7711-MONOMER[i],1,303,0.2688100762346702,subgen,0.0,8.243173983472952,1.0,8.247927513443585,0.0118354339306421,5.033569350747553,0.01697466754394759,2.5930117270260484,G7711,Unclear/under-characterized,gspL,b3333,3463922.0,3465085.0,type II secretion system protein GspL,,protein secretion by the type II secretion system // protein transport,gspCDEFGHIJKLMO // gspCDEFGHIJKLMO // gspCDEFGHIJKLMO,G7711,,gspCDEFGHIJKLMO // gspCDEFGHIJKLMO // gspCDEFGHIJKLMO,protein transport,protein secretion by the type II secretion system
2980,G7712,G7712_RNA,G7712-MONOMER[c],7,304,1.0,always_expressed,2.807354922057604,8.247927513443585,3.0,8.252665432450248,0.7039215852244352,95.25296044556929,0.7688589440080591,6.588759009135087,G7712,Sulfur metabolism,tusB,b3343,3474678.0,3474965.0,sulfurtransferase complex subunit TusB,,tRNA processing // tRNA wobble position uridine thiolation,yheO-tusDCB // yheO-tusDCB,G7712,tRNA-uridine 2-thiolation and selenation (bacteria),yheO-tusDCB // yheO-tusDCB,tRNA wobble position uridine thiolation,tRNA processing
2981,G7713,G7713_RNA,G7713-MONOMER[c],7,384,1.0,always_expressed,2.807354922057604,8.584962500721156,3.0,8.588714635582264,0.7039215852244352,113.78515855347987,0.7688589440080591,6.842792306827749,G7713,Sulfur metabolism,tusC,b3344,3474973.0,3475332.0,sulfurtransferase complex subunit TusC,,tRNA processing // tRNA wobble position uridine thiolation,yheO-tusDCB // yheO-tusDCB,G7713,tRNA-uridine 2-thiolation and selenation (bacteria),yheO-tusDCB // yheO-tusDCB,tRNA wobble position uridine thiolation,tRNA processing
2982,G7714,G7714_RNA,G7714-MONOMER[c],7,404,1.0,always_expressed,2.807354922057604,8.658211482751796,3.0,8.661778097771988,0.7039215852244352,127.69832093289656,0.7688589440080591,7.00784942128528,G7714,Sulfur metabolism,tusD,b3345,3475332.0,3475718.0,sulfurtransferase complex subunit TusD,,tRNA processing // tRNA wobble position uridine thiolation,yheO-tusDCB // yheO-tusDCB,G7714,tRNA-uridine 2-thiolation and selenation (bacteria),yheO-tusDCB // yheO-tusDCB,tRNA wobble position uridine thiolation,tRNA processing
2983,G7715,G7715_RNA,G7715-MONOMER[c],7,643,1.0,always_expressed,2.807354922057604,9.328674927327947,3.0,9.330916878114618,0.7039215852244352,193.43742364349944,0.7688589440080591,7.603162112981292,G7715,Unknown function,yheO,b3346,3475718.0,3476440.0,DNA-binding transcriptional regulator YheO,,,yheO-tusDCB // yheO-tusDCB,G7715,,yheO-tusDCB // yheO-tusDCB,,
2984,G7716,G7716_RNA,G7716-MONOMER[p],14,7277,1.0,always_expressed,3.807354922057604,12.829128095368542,3.9068905956085187,12.829326335841666,2.4970451974053605,3470.4148256461917,1.8061364422041155,11.761308058685891,G7716,Stress response chaperone,fkpA,b3347,3476607.0,3477419.0,peptidyl-prolyl <i>cis-trans</i> isomerase/OMP chaperone FkpA,,protein folding // protein refolding,fkpA // fkpA,G7716,,fkpA // fkpA,protein refolding,protein folding
2985,G7717,G7717_RNA,G7717-MONOMER[i],4,148,0.9993370898243288,subgen,2.0,7.20945336562895,2.321928094887362,7.219168520462161,0.2258043354974141,30.7302347759598,0.2937287125232716,4.987786290862732,G7717,Unclear/under-characterized,kefG,b3351,3480607.0,3481161.0,glutathione-regulated potassium-efflux system ancillary protein KefG,,regulation of intracellular pH // electron transport chain // potassium ion transport // positive regulation of potassium ion transmembrane transport,kefGB-yheV,G7717,,kefGB-yheV,positive regulation of potassium ion transmembrane transport,regulation of intracellular pH
2986,G7718,G7718_RNA,G7718-MONOMER[i],5,137,1.0,always_expressed,2.321928094887362,7.098032082960526,2.584962500721156,7.108524456778169,0.3309400067151398,40.82096463829944,0.41244554197465144,5.386154434262023,G7718,Unknown function,yheT,b3353,3483202.0,3484224.0,putative hydrolase YheT,,cellular lipid metabolic process,yheSTU,G7718,,yheSTU,cellular lipid metabolic process,cellular lipid metabolic process
2987,G7719,G7719_RNA,G7719-MONOMER[c],5,300,1.0,always_expressed,2.321928094887362,8.228818690495881,2.584962500721156,8.233619676759702,0.3309400067151398,92.56328031758662,0.41244554197465144,6.5478705381825915,G7719,Unknown function,yheU,b3354,3484218.0,3484436.0,PF06794 family protein YheU,,,yheSTU,G7719,,yheSTU,,
2988,G7721,G7721_RNA,G7721-MONOMER[i],5,83,1.0,always_expressed,2.321928094887362,6.3750394313469245,2.584962500721156,6.392317422778761,0.2400845881898183,17.259734131249946,0.3104385325474508,4.190593854167894,G7721,Unknown function,yhfK,b3358,3486791.0,3488893.0,putative transporter YhfK,,,yhfK,G7721,,yhfK,,
2989,G7722,G7722_RNA,G7722-MONOMER[m],3,389,0.6973815048060987,subgen,1.584962500721156,8.603626344986193,2.0,8.60733031374961,0.018896911317832,11.808851287867888,0.027008091686195012,3.6790691938607694,G7722,Unknown function,yhfL,b3369,3499448.0,3499615.0,DUF4223 domain-containing lipoprotein YhfL,,,yhfL,G7722,,yhfL,,
2990,G7723,G7723_RNA,G7723-MONOMER[c],3,818,0.3947630096121975,subgen,1.584962500721156,9.67595703294175,2.0,9.677719641641009,0.0177020114383095,8.647247780194851,0.02531519446515753,3.2701174211175332,G7723,Met Orth,frlB,b3371,3501268.0,3502290.0,fructoselysine 6-phosphate deglycase,,protein N-linked glycosylation // UDP-N-acetylglucosamine metabolic process // fructose 6-phosphate metabolic process // carbohydrate derivative metabolic process,frlABCDR,G7723,fructoselysine and psicoselysine degradation,frlABCDR,carbohydrate derivative metabolic process,protein N-linked glycosylation
2991,G7724,G7724_RNA,G7724-MONOMER[c],3,863,0.4007292011932383,subgen,1.584962500721156,9.753216749178955,2.0,9.754887502163468,0.0177020114383095,8.507507977755393,0.02531519446515753,3.2490672444226103,G7724,Met,frlC,b4474,3502340.0,3503170.0,fructoselysine 3-epimerase,,amino sugar catabolic process,frlABCDR,G7724,fructoselysine and psicoselysine degradation,frlABCDR,amino sugar catabolic process,amino sugar catabolic process
2992,G7726,G7726_RNA,G7726-MONOMER[c],3,823,0.4872389791183295,subgen,1.584962500721156,9.684748620421626,2.0,9.686500527183219,0.0177020114383095,7.56506208682845,0.02531519446515753,3.0984637042234437,G7726,Met Orth,frlD,b3374,3503167.0,3503952.0,fructoselysine 6-kinase,,carbohydrate phosphorylation // phosphorylation,frlABCDR,G7726,fructoselysine and psicoselysine degradation,frlABCDR,phosphorylation,carbohydrate phosphorylation
2993,G7727,G7727_RNA,G7727-MONOMER[c],4,1186,0.9973483592973152,subgen,2.0,10.211888294546004,2.321928094887362,10.213104219641906,0.247218718875468,173.70728409273664,0.3187144859916249,7.448795949748886,G7727,Transcription regulation,frlR,b3375,3504052.0,3504783.0,DNA-binding transcriptional regulator FrlR,,negative regulation of DNA-templated transcription // regulation of DNA-templated transcription // DNA-templated transcription,frlR // frlR // frlABCDR,G7727,,frlR // frlR // frlABCDR,DNA-templated transcription,negative regulation of DNA-templated transcription
2994,G7728,G7728_RNA,G7728-MONOMER[c],1,203,0.4507789194564136,subgen,0.0,7.6653359171851765,1.0,7.672425341971495,0.021387579248525,9.57337348309788,0.03053042013955517,3.4023638434952566,G7728,Unknown function,yhfS,b3376,3504935.0,3506020.0,putative aminotransferase YhfS,,amino acid metabolic process // biosynthetic process,yhfXW-php-yhfUTS,G7728,,yhfXW-php-yhfUTS,biosynthetic process,amino acid metabolic process
2995,G7729,G7729_RNA,G7729-MONOMER[i],1,224,0.4729864103413987,subgen,0.0,7.807354922057604,1.0,7.813781191217037,0.021387579248525,10.354631330359483,0.03053042013955517,3.50520895932083,G7729,Unknown function,yhfT,b3377,3506032.0,3507336.0,uncharacterized protein YhfT,,,yhfXW-php-yhfUTS,G7729,,yhfXW-php-yhfUTS,,
2996,G7730,G7730_RNA,G7730-MONOMER[m],1,227,0.4845873384156446,subgen,0.0,7.826548487290915,1.0,7.832890014164741,0.021387579248525,11.132162698244752,0.03053042013955517,3.6007648453390186,G7730,Unknown function,yhfU,b3378,3507348.0,3507701.0,DUF2620 domain-containing protein YhfU,,,yhfXW-php-yhfUTS,G7730,,yhfXW-php-yhfUTS,,
2997,G7731,G7731_RNA,G7731-MONOMER[i],1,203,0.5031488233344382,subgen,0.0,7.6653359171851765,1.0,7.672425341971495,0.021387579248525,11.496456211927557,0.03053042013955517,3.6434471233479493,G7731,Unknown function,php,b3379,3507712.0,3508590.0,putative hydrolase,,catabolic process,yhfXW-php-yhfUTS,G7731,,yhfXW-php-yhfUTS,catabolic process,catabolic process
2998,G7732,G7732_RNA,G7732-MONOMER[c],1,198,0.5253563142194233,subgen,0.0,7.6293566200796095,1.0,7.636624620543649,0.021387579248525,12.138604153793631,0.03053042013955517,3.7157401066687563,G7732,Met Orth,yhfW,b3380,3508587.0,3509813.0,putative mutase YhfW,,cellular metabolic compound salvage // nucleotide metabolic process,yhfXW-php-yhfUTS,G7732,,yhfXW-php-yhfUTS,nucleotide metabolic process,cellular metabolic compound salvage
2999,G7733,G7733_RNA,G7733-MONOMER[c],1,234,0.546237984753066,subgen,0.0,7.870364719583405,1.0,7.876516946564999,0.021387579248525,12.471796412761025,0.03053042013955517,3.7518703364061374,G7733,Unknown function,yhfX,b3381,3509813.0,3510976.0,putative PLP-binding protein YhfX,,,yhfXW-php-yhfUTS,G7733,,yhfXW-php-yhfUTS,,
3000,G7734,G7734_RNA,G7734-MONOMER[c],2,625,0.8186940669539278,subgen,1.0,9.287712379549449,1.584962500721156,9.290018846932618,0.0555656658851146,32.81890777404401,0.07801633036676413,5.079758161660232,G7734,Unknown function,yhfY,b3382,3511060.0,3511422.0,PRD domain-containing protein YhfY,,regulation of DNA-templated transcription,yhfZY,G7734,,yhfZY,regulation of DNA-templated transcription,regulation of DNA-templated transcription
3001,G7735,G7735_RNA,G7735-MONOMER[c],2,460,0.7951607557176003,subgen,1.0,8.845490050944376,1.584962500721156,8.848622940429339,0.0555656658851146,25.169715989086487,0.07801633036676413,4.709826362285925,G7735,Unknown function,yhfZ,b3383,3511439.0,3512344.0,putative DNA-binding transcriptional regulator YhfZ,Regulation of yhfZ by DNA-binding transcriptional dual regulator Nac,,yhfZY,G7735,,yhfZY,,
3002,G7736,G7736_RNA,G7736-MONOMER[c],2,450,0.6443486907524031,subgen,1.0,8.813781191217037,1.584962500721156,8.81698362325538,0.0307027196316266,18.07495845359923,0.043628283474389094,4.253608009674474,G7736,Unclear/under-characterized,hofP,b3392,3520615.0,3521019.0,DNA utilization protein HofP,,DNA catabolic process // carbon utilization,hofMNOP,G7736,,hofMNOP,carbon utilization,DNA catabolic process
3003,G7737,G7737_RNA,G7737-MONOMER[i],2,458,0.6572754391779914,subgen,1.0,8.839203788096944,1.584962500721156,8.842350343413807,0.0307027196316266,19.05567358777506,0.043628283474389094,4.325938516059651,G7737,Unclear/under-characterized,hofO,b3393,3521009.0,3521449.0,DNA utilization protein HofO,,DNA catabolic process // carbon utilization,hofMNOP,G7737,,hofMNOP,carbon utilization,DNA catabolic process
3004,G7738,G7738_RNA,G7738-MONOMER[i],2,460,0.6586012595293338,subgen,1.0,8.845490050944376,1.584962500721156,8.848622940429339,0.0307027196316266,18.939950990765272,0.043628283474389094,4.317589958712398,G7738,Unclear/under-characterized,hofN,b3394,3521433.0,3521972.0,DNA utilization protein HofN,,type IV pilus assembly // type IV pilus-dependent motility // DNA catabolic process // carbon utilization,hofMNOP,G7738,,hofMNOP,carbon utilization,type IV pilus assembly
3005,G7739,G7739_RNA,G7739-MONOMER[c],2,428,0.6619158104076898,subgen,1.0,8.741466986401146,1.584962500721156,8.744833837499545,0.0307027196316266,19.606392643818264,0.043628283474389094,4.365020063598528,G7739,Unclear/under-characterized,hofM,b3395,3521972.0,3522751.0,DNA utilization protein HofM,,DNA catabolic process // carbon utilization,hofMNOP,G7739,,hofMNOP,carbon utilization,DNA catabolic process
3006,G7740,G7740_RNA,G7740-MONOMER[c],8,635,1.0,always_expressed,3.0,9.310612781659529,3.169925001442312,9.312882955284355,0.8430716968142586,289.4716398202148,0.8821121939346992,8.182253502843286,G7740,Met Orth,nudE,b3397,3525589.0,3526149.0,ADP-sugar diphosphatase NudE,Regulation of nudE by DNA-binding transcriptional dual regulator ArcA-phosphorylated // Regulation of nudE by DNA-binding transcriptional dual regulator ArcA-phosphorylated,ribose phosphate metabolic process // nucleoside phosphate metabolic process,nudE,G7740,,nudE,nucleoside phosphate metabolic process,ribose phosphate metabolic process
3007,G7741,G7741_RNA,G7741-MONOMER[i],5,117,1.0,always_expressed,2.321928094887362,6.870364719583405,2.584962500721156,6.882643049361842,0.2476109056127847,33.18281051173315,0.3191680687614751,5.0951991152087865,G7741,Unclear/under-characterized,igaA,b3398,3526469.0,3528604.0,inner membrane protein IgaA,Regulation of igaA by DNA-binding transcriptional dual regulator ArcA-phosphorylated // Regulation of igaA by DNA-binding transcriptional dual regulator ArcA-phosphorylated,cellular response to cell envelope stress // regulation of phosphorelay signal transduction system,igaA,G7741,,igaA,regulation of phosphorelay signal transduction system,cellular response to cell envelope stress
3008,G7742,G7742_RNA,G7742-MONOMER[c],6,554,1.0,always_expressed,2.584962500721156,9.113742166049189,2.807354922057604,9.116343961237469,0.4360714457018873,138.88722726798204,0.5221275261775014,7.1281204296299085,G7742,Unclear/under-characterized,yrfG,b3399,3528669.0,3529337.0,purine nucleotidase,,DNA repair // dephosphorylation,yrfG-hslR,G7742,guanosine nucleotides degradation III,yrfG-hslR,dephosphorylation,DNA repair
3009,G7743,G7743_RNA,G7743-MONOMER[c],6,407,1.0,always_expressed,2.584962500721156,8.668884984266247,2.807354922057604,8.672425341971495,0.5553773316065831,100.05444906227868,0.6372646179122392,6.658989029540757,G7743,Translation,hslR,b3400,3529348.0,3529749.0,heat shock protein Hsp15,,response to heat // cellular response to heat,hslR-hslO // yrfG-hslR,G7743,,hslR-hslO // yrfG-hslR,cellular response to heat,response to heat
3010,G7744,G7744_RNA,G7744-MONOMER[c],6,2562,1.0,always_expressed,2.584962500721156,11.323054760341646,2.807354922057604,11.323617763291578,0.5378213321370227,604.8854701867542,0.6208878971793966,9.242901298308947,G7744,Stress response chaperone,hslO,b3401,3529774.0,3530652.0,molecular chaperone Hsp33,,protein folding // response to heat // protein refolding // response to oxidative stress // maintenance of unfolded protein,hslR-hslO // hslO,G7744,,hslR-hslO // hslO,maintenance of unfolded protein,protein folding
3011,G7745,G7745_RNA,G7745-MONOMER[i],4,172,0.90586675505469,subgen,2.0,7.426264754702098,2.321928094887362,7.434628227636725,0.1212738733095764,20.993448506445688,0.16513870223588764,4.459001927051301,G7745,Unknown function,yhgE,b3402,3530715.0,3532439.0,putative transport protein YhgE,,,yhgE,G7745,,yhgE,,
3012,G7746,G7746_RNA,G7746-MONOMER[c],7,1579,1.0,always_expressed,2.807354922057604,10.624795455860237,3.0,10.625708843064466,0.6051476625388307,496.397532750414,0.6827060214681117,8.958255541122124,G7746,Unknown function,yhgF,b3407,3537385.0,3539706.0,RNA-binding protein YhgF,,translation // nucleobase-containing compound metabolic process // response to ionizing radiation,yhgF,G7746,,yhgF,response to ionizing radiation,translation
3013,G7747,G7747_RNA,G7747-MONOMER[c],4,16,0.8312893602916804,subgen,2.0,4.0,2.321928094887362,4.087462841250339,0.3141338175005572,1.6501264026318834,0.39411219195751734,1.4060611732988921,G7747,Unclear/under-characterized,yhgH,b3413,3544882.0,3545565.0,DNA utilization protein YhgH,,carbon utilization // DNA catabolic process,gntXY,G7747,,gntXY,DNA catabolic process,carbon utilization
3014,G7748,G7748_RNA,G7748-MONOMER[c],22,19934,1.0,always_expressed,4.459431618637297,14.282943613115089,4.523561956057013,14.283015984884694,5.445165099330461,9987.92637893139,2.6882173151322437,13.286113908522857,G7748,Sulfur metabolism,nfuA,b3414,3545624.0,3546199.0,iron-sulfur cluster carrier protein NfuA,,protein maturation // iron-sulfur cluster assembly // protein maturation by [4Fe-4S] cluster transfer // protein maturation by iron-sulfur cluster transfer // response to oxidative stress // cellular response to iron ion starvation // carbon utilization,nfuA // nfuA // gntXY,G7748,,nfuA // nfuA // gntXY,carbon utilization,protein maturation
3015,G7750,G7750_RNA,G7750-MONOMER[c],3,109,0.8279748094133245,subgen,1.584962500721156,6.768184324776926,2.0,6.78135971352466,0.075737184099226,9.739334072563013,0.1053256526993034,3.4248326319726132,G7750,Unclear/under-characterized,rtcA,b4475,3555833.0,3556849.0,RNA 3'-terminal phosphate cyclase,,RNA processing,rtcBA,G7750,,rtcBA,RNA processing,RNA processing
3016,G7751,G7751_RNA,G7751-MONOMER[c],3,292,0.9018892940006628,subgen,1.584962500721156,8.189824558880018,2.0,8.194756854422248,0.075737184099226,27.312653947401834,0.1053256526993034,4.82337508458661,G7751,RNA processing,rtcB,b3421,3556853.0,3558079.0,RNA-splicing ligase,,tRNA processing // DNA damage response // DNA repair // RNA processing // RNA repair,rtcBA,G7751,,rtcBA,RNA repair,tRNA processing
3017,G7752,G7752_RNA,G7752-MONOMER[m],6,1572,1.0,always_expressed,2.584962500721156,10.618385502258606,2.807354922057604,10.619302955415687,0.580118248533532,357.51815344940934,0.6600325268767085,8.48590236094282,G7752,,yzgL,b3427,3563724.0,3564005.0,putative uncharacterized protein YzgL,Regulation of yzgL by DNA-binding transcriptional dual regulator Lrp,,yzgL,G7752,,yzgL,,
3018,G7753,G7753_RNA,G7753-MONOMER[i],3,285,0.9990056347364932,subgen,1.584962500721156,8.154818109052105,2.0,8.159871336778389,0.088867680709209,54.43343829266159,0.1228286482852693,5.792684589323231,G7753,Unknown function,yhgN,b3434,3575071.0,3575664.0,MarC family putative inner membrane protein YhgN,,,yhgN,G7753,,yhgN,,
3019,G7756,G7756_RNA,G7756-MONOMER[c],3,716,1.0,always_expressed,1.584962500721156,9.483815777264256,2.0,9.485829308701904,0.1166353481574277,144.95210736887844,0.1591581318418592,7.189351231506862,G7756,Unknown function,yhhW,b3439,3578950.0,3579645.0,"quercetin 2,3-dioxygenase",Regulation of yhhW by DNA-binding transcriptional dual regulator Lrp // Regulation of yhhW by DNA-binding transcriptional dual regulator Lrp,,yhhW,G7756,,yhhW,,
3020,G7757,G7757_RNA,G7757-MONOMER[c],6,1488,1.0,always_expressed,2.584962500721156,10.539158811108031,2.807354922057604,10.5401280385821,0.475417791734735,510.4832622318529,0.5611235380110503,8.998543219793817,G7757,Unclear/under-characterized,yhhX,b3440,3579768.0,3580805.0,putative oxidoreductase YhhX,,,yhhX,G7757,,yhhX,,
3021,G7758,G7758_RNA,G7758-MONOMER[c],3,571,0.9781239642028504,subgen,1.584962500721156,9.157346935362844,2.0,9.159871336778389,0.0951264449541931,58.71257720294676,0.13109745519322766,5.899962931858953,G7758,Unknown function,yhhY,b3441,3581138.0,3581626.0,<i>N</i>-acetyltransferase YhhY,Regulation of yhhY by DNA-binding transcriptional activator ZraR-phosphorylated,,yhhY,G7758,,yhhY,,
3022,G7759,G7759_RNA,G7759-MONOMER[e],3,429,0.9930394431554525,subgen,1.584962500721156,8.744833837499545,2.0,8.74819284958946,0.1042454919686363,59.51006706675357,0.1430609426540287,5.919103278581359,G7759,Unknown function,yhhZ,b3442,3581863.0,3583041.0,putative endonuclease YhhZ,Regulation of yhhZ by DNA-binding transcriptional dual regulator Nac,,yhhZ-yrhA-insA6AB6B6,G7759,,yhhZ-yrhA-insA6AB6B6,,
3023,G6085,G6085_RNA,G7762-MONOMER[c],3,530,0.9956910838581372,subgen,1.584962500721156,9.049848549450562,2.0,9.052568050804153,0.1601730136023903,94.253081769524,0.2143399667784601,6.573693864466403,G6085,Insertion,insB1,b0021,19811.0,20314.0,IS1 protein InsB,,transposition // DNA transposition // DNA recombination,insA1B1AB1,G6085,,insA1B1AB1,DNA recombination,transposition
3024,G7763,G7763_RNA,G7763-MONOMER[c],2,268,0.8130593304607225,subgen,1.0,8.066089190457772,1.584962500721156,8.071462362556623,0.0367752657135682,21.55284363599428,0.05210320545513334,4.4952374459245075,G7763,Unknown function,yrhB,b3446,3584759.0,3585043.0,putative heat shock chaperone,,,yrhB,G7763,,yrhB,,
3025,G7767,G7767_RNA,G7767-MONOMER[p],9,3870,1.0,always_expressed,3.169925001442312,11.918117851031772,3.321928094887362,11.918490592292311,1.608819122912452,1328.131134266117,1.3833969213407855,10.376267734966447,G7767,Unclear/under-characterized,dcrB,b3472,3609955.0,3610512.0,periplasmic bacteriophage sensitivity protein DcrB,,,dcrB,G7767,,dcrB,,
3026,G6134,G6134_RNA,G7769-MONOMER[c],8,2030,1.0,always_expressed,3.0,10.987264012072538,3.169925001442312,10.987974524296153,1.2784455297765664,742.6705278720625,1.1880498808264326,9.53851978814703,G6134,Insertion,insH1,b0259,274101.0,275081.0,CP4-6 prophage; IS<i>5</i> transposase and trans-activator,,transposition // DNA transposition // DNA recombination,insH-1,G6134,,insH-1,DNA recombination,transposition
3027,G7776,G7776_RNA,G7776-MONOMER[c],1,141,0.2933377527345044,subgen,0.0,7.139551352398794,1.0,7.149747119504682,0.0078395025153559,4.184633897912946,0.011265909312863273,2.3742421197399564,G7776,Insertion,insJ,b3557,3720680.0,3721201.0,insertion element IS150 protein InsA,,,insJ,G7776,,insJ,,
3028,G7777,G7777_RNA,G7777-MONOMER[c],1,62,0.0062976466688763,subgen,0.0,5.954196310386875,1.0,5.977279923499917,0.0003569181458313,0.1311039351283635,0.0005148321679872403,0.17773150209951574,G7777,Insertion,insK,b3558,3721198.0,3722049.0,IS150 conserved protein InsB,Regulation of insK by DNA-binding transcriptional dual regulator Nac,DNA integration // DNA damage response // transposition // DNA recombination,insK,G7777,,insK,DNA recombination,DNA integration
3029,G7789,G7789_RNA,G7790-MONOMER[c],2,1519,0.9774610540271792,subgen,1.0,10.568906154502084,1.584962500721156,10.569855608330949,0.0958529779387906,137.93250367498723,0.13205425612105737,7.118240351404475,G7789,Transcription regulation,dgoR,b4479,3874471.0,3875160.0,DNA-binding transcriptional regulator DgoR,,negative regulation of DNA-templated transcription initiation // regulation of DNA-templated transcription,dgoRKADT,G7789,,dgoRKADT,regulation of DNA-templated transcription,negative regulation of DNA-templated transcription initiation
3030,G7800,G7800_RNA,G7800-MONOMER[i],4,281,0.9986741796486576,subgen,2.0,8.134426320220927,2.321928094887362,8.139551352398794,0.3190509645254399,47.86157571602295,0.3995003074610785,5.610628484097051,G7800,Met Orth,wecF,b4481,3977525.0,3978604.0,TDP-<i>N</i>-acetylfucosamine:lipid II <i>N</i>-acetylfucosaminyltransferase,,fucosylation // enterobacterial common antigen biosynthetic process,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-wecF-wzyE-rffM,G7800,superpathway of enterobacterial common antigen biosynthesis // enterobacterial common antigen biosynthesis,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-wecF-wzyE-rffM,enterobacterial common antigen biosynthetic process,fucosylation
3031,G7802,G7802_RNA,G7802-MONOMER[o],4,720,1.0,always_expressed,2.0,9.491853096329674,2.321928094887362,9.493855449240822,0.1854443701452783,109.6888809416996,0.2454279624414914,6.790366495760963,G7802,,yzcX,b3808,3993850.0,3994335.0,protein YzcX,,,yzcX,G7802,,yzcX,,
3032,G7804,G7804_RNA,G7804-MONOMER[c],7,1601,1.0,always_expressed,2.807354922057604,10.644757592516257,3.0,10.64565843240871,0.7864705450831351,462.0003216495544,0.8371121272941272,8.854869385510897,G7804,Unknown function,ysgA,b3830,4015354.0,4016169.0,putative dienelactone hydrolase,,,ysgA,G7804,,ysgA,,
3033,G7808,G7808_RNA,G7808-MONOMER[i],10,510,1.0,always_expressed,3.321928094887362,8.994353436858859,3.4594316186372973,8.997179480937621,1.2967795543742928,214.67699260488172,1.1996123930357787,7.752728474640291,G7808,Protein maturation translocation,tatB,b3838,4022218.0,4022733.0,twin arginine protein translocation system - TatB protein,,protein transport // protein transport by the Tat complex // intracellular protein transmembrane transport,tatABC // tatABC,G7808,,tatABC // tatABC,intracellular protein transmembrane transport,protein transport
3034,G7814,G7814_RNA,G7814-MONOMER[o],1,180,0.2436194895591647,subgen,0.0,7.491853096329675,1.0,7.499845887083206,0.0062136204478828,3.5294944176873395,0.008936623676243044,2.1793500255912437,G7814,Met Orth,ompL,b3875,4063603.0,4064295.0,putative outer membrane porin L,,oligosaccharide transport // glucose import // galactose transmembrane transport // arabinose transmembrane transport // carbohydrate transport // monoatomic ion transport,ompL,G7814,,ompL,monoatomic ion transport,oligosaccharide transport
3035,G7816,G7816_RNA,G7816-MONOMER[p],6,179,1.0,always_expressed,2.584962500721156,7.483815777264256,2.807354922057604,7.491853096329675,0.3605465785234028,53.9612412287013,0.4441863483218324,5.780342680816871,G7816,Unclear/under-characterized,cpxP,b4484,4105820.0,4106320.0,periplasmic protein CpxP,Regulation of cpxP by DNA-binding transcriptional activator ZraR-phosphorylated // Regulation of cpxP by small regulatory RNA CpxQ,regulation of proteolysis // response to stress,cpxPQ,G7816,,cpxPQ,response to stress,regulation of proteolysis
3036,G7821,G7821_RNA,G7821-MONOMER[c],2,336,0.9466357308584686,subgen,1.0,8.39231742277876,1.584962500721156,8.396604781181859,0.0662174858855096,33.00910282346236,0.09250174748311829,5.087849042444017,G7821,Transcription regulation,alsR,b4089,4312101.0,4312991.0,DNA-binding transcriptional repressor AlsR,,carbohydrate derivative metabolic process // regulation of DNA-templated transcription // negative regulation of DNA-templated transcription,alsRBACE // alsRBACE,G7821,,alsRBACE // alsRBACE,negative regulation of DNA-templated transcription,carbohydrate derivative metabolic process
3037,G7823,G7823_RNA,G7823-MONOMER[c],7,1949,1.0,always_expressed,2.807354922057604,10.92851837525789,3.0,10.929258408636972,1.1135775612756509,589.9015844062039,1.079687055455809,9.206774057043415,G7823,Unknown function,rdcB,b4110,4329360.0,4330238.0,regulator of diguanylate cyclase RdcB,,regulation of single-species biofilm formation on inanimate substrate,rdcAB // rdcAB,G7823,,rdcAB // rdcAB,regulation of single-species biofilm formation on inanimate substrate,regulation of single-species biofilm formation on inanimate substrate
3038,G7825,G7825_RNA,G7825-MONOMER[i],2,819,0.9970169042094796,subgen,1.0,9.677719641641009,1.584962500721156,9.679480099505446,0.1034420734546008,66.87011635813703,0.14201089555925012,6.0847045814047025,G7825,Unknown function,yjdF,b4121,4344929.0,4345558.0,DUF2238 domain-containing inner membrane protein YjdF,,,yjdF,G7825,,yjdF,,
3039,G7828,G7828_RNA,G7828-MONOMER[c],4,657,0.9993370898243288,subgen,2.0,9.35974956032233,2.321928094887362,9.361943773735241,0.1205416973503412,73.92300654867206,0.16419633509665552,6.227336888833362,G7828,Unknown function,yjdI,b4126,4351843.0,4352073.0,PF06902 family protein YjdI,,,yjdIJ,G7828,,yjdIJ,,
